,start,end,duration,timedelta,seconds
2027,2024-01-05 17:08:25+00:00,2024-01-05 17:08:54+00:00,29.0,3 days 05:03:36,277416.0
2028,2024-01-05 17:09:26+00:00,2024-01-05 17:09:28+00:00,2.0,3 days 05:04:37,277477.0
2029,2024-01-05 17:17:04+00:00,2024-01-05 17:17:32+00:00,28.0,3 days 05:12:15,277935.0
2030,2024-01-05 17:18:04+00:00,2024-01-05 17:18:33+00:00,29.0,3 days 05:13:15,277995.0
2031,2024-01-05 17:19:05+00:00,2024-01-05 17:19:33+00:00,28.0,3 days 05:14:16,278056.0
2032,2024-01-05 17:20:05+00:00,2024-01-05 17:20:34+00:00,29.0,3 days 05:15:16,278116.0
2033,2024-01-05 17:21:06+00:00,2024-01-05 17:21:35+00:00,29.0,3 days 05:16:17,278177.0
2034,2024-01-05 17:22:06+00:00,2024-01-05 17:22:35+00:00,29.0,3 days 05:17:17,278237.0
2035,2024-01-05 17:23:07+00:00,2024-01-05 17:23:08+00:00,1.0,3 days 05:18:18,278298.0
2036,2024-01-05 17:38:41+00:00,2024-01-05 17:39:08+00:00,27.0,3 days 05:33:52,279232.0
2037,2024-01-05 17:39:39+00:00,2024-01-05 17:40:08+00:00,29.0,3 days 05:34:50,279290.0
2038,2024-01-05 17:40:39+00:00,2024-01-05 17:41:08+00:00,29.0,3 days 05:35:50,279350.0
2039,2024-01-05 17:41:33+00:00,2024-01-05 17:42:08+00:00,35.0,3 days 05:36:44,279404.0
2040,2024-01-05 17:42:34+00:00,2024-01-05 17:43:09+00:00,35.0,3 days 05:37:45,279465.0
2041,2024-01-05 17:43:35+00:00,2024-01-05 17:44:09+00:00,34.0,3 days 05:38:46,279526.0
2042,2024-01-05 17:44:35+00:00,2024-01-05 17:45:09+00:00,34.0,3 days 05:39:46,279586.0
2043,2024-01-05 17:45:36+00:00,2024-01-05 17:45:53+00:00,17.0,3 days 05:40:47,279647.0
2044,2024-01-05 17:46:37+00:00,2024-01-05 17:46:46+00:00,9.0,3 days 05:41:48,279708.0
2045,2024-01-05 18:08:08+00:00,2024-01-05 18:08:25+00:00,17.0,3 days 06:03:19,280999.0
2046,2024-01-05 18:09:09+00:00,2024-01-05 18:09:26+00:00,17.0,3 days 06:04:20,281060.0
2047,2024-01-05 18:10:09+00:00,2024-01-05 18:10:27+00:00,18.0,3 days 06:05:20,281120.0
2048,2024-01-05 18:11:09+00:00,2024-01-05 18:11:28+00:00,19.0,3 days 06:06:20,281180.0
2049,2024-01-05 18:12:09+00:00,2024-01-05 18:12:29+00:00,20.0,3 days 06:07:20,281240.0
2050,2024-01-05 18:13:09+00:00,2024-01-05 18:13:30+00:00,21.0,3 days 06:08:20,281300.0
2051,2024-01-05 18:14:09+00:00,2024-01-05 18:14:18+00:00,9.0,3 days 06:09:20,281360.0
2052,2024-01-05 18:27:36+00:00,2024-01-05 18:27:55+00:00,19.0,3 days 06:22:47,282167.0
2053,2024-01-05 18:28:32+00:00,2024-01-05 18:28:55+00:00,23.0,3 days 06:23:43,282223.0
2054,2024-01-05 18:29:33+00:00,2024-01-05 18:29:56+00:00,23.0,3 days 06:24:44,282284.0
2055,2024-01-05 18:30:34+00:00,2024-01-05 18:30:56+00:00,22.0,3 days 06:25:45,282345.0
2056,2024-01-05 18:31:35+00:00,2024-01-05 18:31:56+00:00,21.0,3 days 06:26:46,282406.0
2057,2024-01-05 18:32:36+00:00,2024-01-05 18:32:56+00:00,20.0,3 days 06:27:47,282467.0
2058,2024-01-05 18:33:37+00:00,2024-01-05 18:33:57+00:00,20.0,3 days 06:28:48,282528.0
2059,2024-01-05 18:34:38+00:00,2024-01-05 18:34:57+00:00,19.0,3 days 06:29:49,282589.0
2060,2024-01-05 18:35:39+00:00,2024-01-05 18:35:48+00:00,9.0,3 days 06:30:50,282650.0
2061,2024-01-05 18:52:11+00:00,2024-01-05 18:52:30+00:00,19.0,3 days 06:47:22,283642.0
2062,2024-01-05 18:53:06+00:00,2024-01-05 18:53:30+00:00,24.0,3 days 06:48:17,283697.0
2063,2024-01-05 18:54:06+00:00,2024-01-05 18:54:31+00:00,25.0,3 days 06:49:17,283757.0
2064,2024-01-05 18:55:06+00:00,2024-01-05 18:55:32+00:00,26.0,3 days 06:50:17,283817.0
2065,2024-01-05 18:56:07+00:00,2024-01-05 18:56:32+00:00,25.0,3 days 06:51:18,283878.0
2066,2024-01-05 18:57:07+00:00,2024-01-05 18:57:33+00:00,26.0,3 days 06:52:18,283938.0
2067,2024-01-05 18:58:07+00:00,2024-01-05 18:58:33+00:00,26.0,3 days 06:53:18,283998.0
2068,2024-01-05 18:59:07+00:00,2024-01-05 18:59:33+00:00,26.0,3 days 06:54:18,284058.0
2069,2024-01-05 19:00:07+00:00,2024-01-05 19:00:34+00:00,27.0,3 days 06:55:18,284118.0
2070,2024-01-05 19:11:38+00:00,2024-01-05 19:12:04+00:00,26.0,3 days 07:06:49,284809.0
2071,2024-01-05 19:12:38+00:00,2024-01-05 19:13:04+00:00,26.0,3 days 07:07:49,284869.0
2072,2024-01-05 19:13:39+00:00,2024-01-05 19:14:04+00:00,25.0,3 days 07:08:50,284930.0
2073,2024-01-05 19:14:40+00:00,2024-01-05 19:15:05+00:00,25.0,3 days 07:09:51,284991.0
2074,2024-01-05 19:15:40+00:00,2024-01-05 19:16:05+00:00,25.0,3 days 07:10:51,285051.0
2075,2024-01-05 19:16:41+00:00,2024-01-05 19:17:05+00:00,24.0,3 days 07:11:52,285112.0
2076,2024-01-05 19:17:42+00:00,2024-01-05 19:18:05+00:00,23.0,3 days 07:12:53,285173.0
2077,2024-01-05 19:18:43+00:00,2024-01-05 19:19:06+00:00,23.0,3 days 07:13:54,285234.0
2078,2024-01-05 19:24:23+00:00,2024-01-05 19:24:52+00:00,29.0,3 days 07:19:34,285574.0
2079,2024-01-05 19:25:24+00:00,2024-01-05 19:25:53+00:00,29.0,3 days 07:20:35,285635.0
2080,2024-01-05 19:26:24+00:00,2024-01-05 19:26:53+00:00,29.0,3 days 07:21:35,285695.0
2081,2024-01-05 19:27:25+00:00,2024-01-05 19:27:54+00:00,29.0,3 days 07:22:36,285756.0
2082,2024-01-05 19:28:25+00:00,2024-01-05 19:28:54+00:00,29.0,3 days 07:23:36,285816.0
2083,2024-01-05 19:29:26+00:00,2024-01-05 19:29:55+00:00,29.0,3 days 07:24:37,285877.0
2084,2024-01-05 19:39:08+00:00,2024-01-05 19:39:30+00:00,22.0,3 days 07:34:19,286459.0
2085,2024-01-05 19:40:04+00:00,2024-01-05 19:40:31+00:00,27.0,3 days 07:35:15,286515.0
2086,2024-01-05 19:41:05+00:00,2024-01-05 19:41:32+00:00,27.0,3 days 07:36:16,286576.0
2087,2024-01-05 19:42:05+00:00,2024-01-05 19:42:32+00:00,27.0,3 days 07:37:16,286636.0
2088,2024-01-05 19:43:05+00:00,2024-01-05 19:43:33+00:00,28.0,3 days 07:38:16,286696.0
2089,2024-01-05 19:44:06+00:00,2024-01-05 19:44:34+00:00,28.0,3 days 07:39:17,286757.0
2090,2024-01-05 19:45:06+00:00,2024-01-05 19:45:34+00:00,28.0,3 days 07:40:17,286817.0
2091,2024-01-05 19:46:07+00:00,2024-01-05 19:46:35+00:00,28.0,3 days 07:41:18,286878.0
2092,2024-01-05 19:47:07+00:00,2024-01-05 19:47:20+00:00,13.0,3 days 07:42:18,286938.0
2093,2024-01-05 19:58:38+00:00,2024-01-05 19:59:04+00:00,26.0,3 days 07:53:49,287629.0
2094,2024-01-05 19:59:36+00:00,2024-01-05 20:00:04+00:00,28.0,3 days 07:54:47,287687.0
2095,2024-01-05 20:00:36+00:00,2024-01-05 20:01:05+00:00,29.0,3 days 07:55:47,287747.0
2096,2024-01-05 20:01:36+00:00,2024-01-05 20:02:06+00:00,30.0,3 days 07:56:47,287807.0
2097,2024-01-05 20:02:37+00:00,2024-01-05 20:03:06+00:00,29.0,3 days 07:57:48,287868.0
2098,2024-01-05 20:03:37+00:00,2024-01-05 20:04:07+00:00,30.0,3 days 07:58:48,287928.0
2099,2024-01-05 20:04:37+00:00,2024-01-05 20:05:07+00:00,30.0,3 days 07:59:48,287988.0
2100,2024-01-05 20:05:33+00:00,2024-01-05 20:06:07+00:00,34.0,3 days 08:00:44,288044.0
2101,2024-01-05 20:06:34+00:00,2024-01-05 20:07:08+00:00,34.0,3 days 08:01:45,288105.0
2102,2024-01-05 20:07:34+00:00,2024-01-05 20:08:08+00:00,34.0,3 days 08:02:45,288165.0
2103,2024-01-05 20:08:35+00:00,2024-01-05 20:09:08+00:00,33.0,3 days 08:03:46,288226.0
2104,2024-01-05 20:09:39+00:00,2024-01-05 20:10:06+00:00,27.0,3 days 08:04:50,288290.0
2105,2024-01-05 20:10:40+00:00,2024-01-05 20:11:06+00:00,26.0,3 days 08:05:51,288351.0
2106,2024-01-05 20:17:42+00:00,2024-01-05 20:17:48+00:00,6.0,3 days 08:12:53,288773.0
2107,2024-01-05 20:18:22+00:00,2024-01-05 20:18:49+00:00,27.0,3 days 08:13:33,288813.0
2108,2024-01-05 20:19:15+00:00,2024-01-05 20:19:49+00:00,34.0,3 days 08:14:26,288866.0
2109,2024-01-05 20:20:15+00:00,2024-01-05 20:20:50+00:00,35.0,3 days 08:15:26,288926.0
2110,2024-01-05 20:21:15+00:00,2024-01-05 20:21:51+00:00,36.0,3 days 08:16:26,288986.0
2111,2024-01-05 20:22:16+00:00,2024-01-05 20:22:45+00:00,29.0,3 days 08:17:27,289047.0
2112,2024-01-05 20:23:16+00:00,2024-01-05 20:23:45+00:00,29.0,3 days 08:18:27,289107.0
2113,2024-01-05 20:30:10+00:00,2024-01-05 20:30:26+00:00,16.0,3 days 08:25:21,289521.0
2114,2024-01-05 20:31:10+00:00,2024-01-05 20:31:27+00:00,17.0,3 days 08:26:21,289581.0
2115,2024-01-05 20:32:11+00:00,2024-01-05 20:32:28+00:00,17.0,3 days 08:27:22,289642.0
2116,2024-01-05 20:33:11+00:00,2024-01-05 20:33:29+00:00,18.0,3 days 08:28:22,289702.0
2117,2024-01-05 20:34:11+00:00,2024-01-05 20:34:30+00:00,19.0,3 days 08:29:22,289762.0
2118,2024-01-05 20:35:11+00:00,2024-01-05 20:35:31+00:00,20.0,3 days 08:30:22,289822.0
2119,2024-01-05 20:49:48+00:00,2024-01-05 20:50:02+00:00,14.0,3 days 08:44:59,290699.0
2120,2024-01-05 20:50:34+00:00,2024-01-05 20:51:02+00:00,28.0,3 days 08:45:45,290745.0
2121,2024-01-05 20:51:34+00:00,2024-01-05 20:52:02+00:00,28.0,3 days 08:46:45,290805.0
2122,2024-01-05 20:52:35+00:00,2024-01-05 20:53:02+00:00,27.0,3 days 08:47:46,290866.0
2123,2024-01-05 20:53:35+00:00,2024-01-05 20:54:03+00:00,28.0,3 days 08:48:46,290926.0
2124,2024-01-05 20:54:35+00:00,2024-01-05 20:55:03+00:00,28.0,3 days 08:49:46,290986.0
2125,2024-01-05 20:55:36+00:00,2024-01-05 20:56:03+00:00,27.0,3 days 08:50:47,291047.0
2126,2024-01-05 20:56:36+00:00,2024-01-05 20:57:03+00:00,27.0,3 days 08:51:47,291107.0
2127,2024-01-05 20:57:36+00:00,2024-01-05 20:57:54+00:00,18.0,3 days 08:52:47,291167.0
2128,2024-01-05 21:04:22+00:00,2024-01-05 21:04:51+00:00,29.0,3 days 08:59:33,291573.0
2129,2024-01-05 21:05:22+00:00,2024-01-05 21:05:51+00:00,29.0,3 days 09:00:33,291633.0
2130,2024-01-05 21:06:13+00:00,2024-01-05 21:06:51+00:00,38.0,3 days 09:01:24,291684.0
2131,2024-01-05 21:07:13+00:00,2024-01-05 21:07:42+00:00,29.0,3 days 09:02:24,291744.0
2132,2024-01-05 21:08:13+00:00,2024-01-05 21:08:42+00:00,29.0,3 days 09:03:24,291804.0
2133,2024-01-05 21:09:14+00:00,2024-01-05 21:09:43+00:00,29.0,3 days 09:04:25,291865.0
2134,2024-01-05 21:10:14+00:00,2024-01-05 21:10:43+00:00,29.0,3 days 09:05:25,291925.0
2135,2024-01-05 21:11:14+00:00,2024-01-05 21:11:43+00:00,29.0,3 days 09:06:25,291985.0
2136,2024-01-05 21:12:14+00:00,2024-01-05 21:12:43+00:00,29.0,3 days 09:07:25,292045.0
2137,2024-01-05 21:13:14+00:00,2024-01-05 21:13:43+00:00,29.0,3 days 09:08:25,292105.0
2138,2024-01-05 21:35:44+00:00,2024-01-05 21:36:00+00:00,16.0,3 days 09:30:55,293455.0
2139,2024-01-05 21:36:45+00:00,2024-01-05 21:37:00+00:00,15.0,3 days 09:31:56,293516.0
2140,2024-01-05 21:41:29+00:00,2024-01-05 21:41:54+00:00,25.0,3 days 09:36:40,293800.0
2141,2024-01-05 21:42:29+00:00,2024-01-05 21:42:55+00:00,26.0,3 days 09:37:40,293860.0
2142,2024-01-05 21:43:29+00:00,2024-01-05 21:43:55+00:00,26.0,3 days 09:38:40,293920.0
2143,2024-01-05 21:44:30+00:00,2024-01-05 21:44:55+00:00,25.0,3 days 09:39:41,293981.0
2144,2024-01-05 21:45:31+00:00,2024-01-05 21:45:56+00:00,25.0,3 days 09:40:42,294042.0
2145,2024-01-05 21:46:32+00:00,2024-01-05 21:46:56+00:00,24.0,3 days 09:41:43,294103.0
2146,2024-01-05 21:47:22+00:00,2024-01-05 21:47:51+00:00,29.0,3 days 09:42:33,294153.0
2147,2024-01-05 21:48:22+00:00,2024-01-05 21:48:51+00:00,29.0,3 days 09:43:33,294213.0
2148,2024-01-05 21:49:23+00:00,2024-01-05 21:49:52+00:00,29.0,3 days 09:44:34,294274.0
2149,2024-01-05 21:50:23+00:00,2024-01-05 21:50:52+00:00,29.0,3 days 09:45:34,294334.0
2150,2024-01-05 21:51:24+00:00,2024-01-05 21:51:53+00:00,29.0,3 days 09:46:35,294395.0
2151,2024-01-05 21:52:24+00:00,2024-01-05 21:52:53+00:00,29.0,3 days 09:47:35,294455.0
2152,2024-01-05 21:53:25+00:00,2024-01-05 21:53:54+00:00,29.0,3 days 09:48:36,294516.0
2153,2024-01-05 21:54:25+00:00,2024-01-05 21:54:38+00:00,13.0,3 days 09:49:36,294576.0
2154,2024-01-05 22:00:25+00:00,2024-01-05 22:00:30+00:00,5.0,3 days 09:55:36,294936.0
2155,2024-01-05 22:01:10+00:00,2024-01-05 22:01:31+00:00,21.0,3 days 09:56:21,294981.0
2156,2024-01-05 22:02:05+00:00,2024-01-05 22:02:32+00:00,27.0,3 days 09:57:16,295036.0
2157,2024-01-05 22:03:05+00:00,2024-01-05 22:03:32+00:00,27.0,3 days 09:58:16,295096.0
2158,2024-01-05 22:04:06+00:00,2024-01-05 22:04:33+00:00,27.0,3 days 09:59:17,295157.0
2159,2024-01-05 22:05:06+00:00,2024-01-05 22:05:34+00:00,28.0,3 days 10:00:17,295217.0
2160,2024-01-05 22:06:07+00:00,2024-01-05 22:06:34+00:00,27.0,3 days 10:01:18,295278.0
2161,2024-01-05 22:07:07+00:00,2024-01-05 22:07:35+00:00,28.0,3 days 10:02:18,295338.0
2162,2024-01-05 22:08:07+00:00,2024-01-05 22:08:36+00:00,29.0,3 days 10:03:18,295398.0
2163,2024-01-05 22:09:08+00:00,2024-01-05 22:09:35+00:00,27.0,3 days 10:04:19,295459.0
2164,2024-01-05 22:10:10+00:00,2024-01-05 22:10:34+00:00,24.0,3 days 10:05:21,295521.0
2165,2024-01-05 22:20:37+00:00,2024-01-05 22:21:04+00:00,27.0,3 days 10:15:48,296148.0
2166,2024-01-05 22:21:38+00:00,2024-01-05 22:22:04+00:00,26.0,3 days 10:16:49,296209.0
2167,2024-01-05 22:22:38+00:00,2024-01-05 22:23:04+00:00,26.0,3 days 10:17:49,296269.0
2168,2024-01-05 22:23:39+00:00,2024-01-05 22:24:05+00:00,26.0,3 days 10:18:50,296330.0
2169,2024-01-05 22:24:40+00:00,2024-01-05 22:25:05+00:00,25.0,3 days 10:19:51,296391.0
2170,2024-01-05 22:25:40+00:00,2024-01-05 22:26:05+00:00,25.0,3 days 10:20:51,296451.0
2171,2024-01-05 22:26:41+00:00,2024-01-05 22:27:05+00:00,24.0,3 days 10:21:52,296512.0
2172,2024-01-05 22:27:42+00:00,2024-01-05 22:28:06+00:00,24.0,3 days 10:22:53,296573.0
2173,2024-01-05 22:28:42+00:00,2024-01-05 22:29:06+00:00,24.0,3 days 10:23:53,296633.0
2174,2024-01-05 22:29:43+00:00,2024-01-05 22:30:06+00:00,23.0,3 days 10:24:54,296694.0
2175,2024-01-05 22:34:23+00:00,2024-01-05 22:34:50+00:00,27.0,3 days 10:29:34,296974.0
2176,2024-01-05 22:35:23+00:00,2024-01-05 22:35:51+00:00,28.0,3 days 10:30:34,297034.0
2177,2024-01-05 22:36:24+00:00,2024-01-05 22:36:52+00:00,28.0,3 days 10:31:35,297095.0
2178,2024-01-05 22:37:24+00:00,2024-01-05 22:37:52+00:00,28.0,3 days 10:32:35,297155.0
2179,2024-01-05 22:38:23+00:00,2024-01-05 22:38:53+00:00,30.0,3 days 10:33:34,297214.0
2180,2024-01-05 22:39:24+00:00,2024-01-05 22:39:53+00:00,29.0,3 days 10:34:35,297275.0
2181,2024-01-05 22:40:24+00:00,2024-01-05 22:40:54+00:00,30.0,3 days 10:35:35,297335.0
2182,2024-01-05 22:41:24+00:00,2024-01-05 22:41:55+00:00,31.0,3 days 10:36:35,297395.0
2183,2024-01-05 22:42:25+00:00,2024-01-05 22:42:55+00:00,30.0,3 days 10:37:36,297456.0
2184,2024-01-05 22:43:25+00:00,2024-01-05 22:43:56+00:00,31.0,3 days 10:38:36,297516.0
2185,2024-01-05 22:51:09+00:00,2024-01-05 22:51:29+00:00,20.0,3 days 10:46:20,297980.0
2186,2024-01-05 22:52:06+00:00,2024-01-05 22:52:30+00:00,24.0,3 days 10:47:17,298037.0
2187,2024-01-05 22:53:06+00:00,2024-01-05 22:53:30+00:00,24.0,3 days 10:48:17,298097.0
2188,2024-01-05 22:54:06+00:00,2024-01-05 22:54:31+00:00,25.0,3 days 10:49:17,298157.0
2189,2024-01-05 22:55:07+00:00,2024-01-05 22:55:32+00:00,25.0,3 days 10:50:18,298218.0
2190,2024-01-05 22:56:07+00:00,2024-01-05 22:56:33+00:00,26.0,3 days 10:51:18,298278.0
2191,2024-01-05 22:57:07+00:00,2024-01-05 22:57:33+00:00,26.0,3 days 10:52:18,298338.0
2192,2024-01-05 23:12:35+00:00,2024-01-05 23:13:02+00:00,27.0,3 days 11:07:46,299266.0
2193,2024-01-05 23:13:36+00:00,2024-01-05 23:14:02+00:00,26.0,3 days 11:08:47,299327.0
2194,2024-01-05 23:14:36+00:00,2024-01-05 23:15:03+00:00,27.0,3 days 11:09:47,299387.0
2195,2024-01-05 23:15:37+00:00,2024-01-05 23:16:03+00:00,26.0,3 days 11:10:48,299448.0
2196,2024-01-05 23:16:37+00:00,2024-01-05 23:17:03+00:00,26.0,3 days 11:11:48,299508.0
2197,2024-01-05 23:17:38+00:00,2024-01-05 23:18:03+00:00,25.0,3 days 11:12:49,299569.0
2198,2024-01-05 23:25:33+00:00,2024-01-05 23:25:44+00:00,11.0,3 days 11:20:44,300044.0
2199,2024-01-05 23:26:16+00:00,2024-01-05 23:26:44+00:00,28.0,3 days 11:21:27,300087.0
2200,2024-01-05 23:27:16+00:00,2024-01-05 23:27:44+00:00,28.0,3 days 11:22:27,300147.0
2201,2024-01-05 23:28:16+00:00,2024-01-05 23:28:45+00:00,29.0,3 days 11:23:27,300207.0
2202,2024-01-05 23:29:16+00:00,2024-01-05 23:29:45+00:00,29.0,3 days 11:24:27,300267.0
2203,2024-01-05 23:30:17+00:00,2024-01-05 23:30:45+00:00,28.0,3 days 11:25:28,300328.0
2204,2024-01-05 23:31:17+00:00,2024-01-05 23:31:45+00:00,28.0,3 days 11:26:28,300388.0
2205,2024-01-05 23:32:17+00:00,2024-01-05 23:32:46+00:00,29.0,3 days 11:27:28,300448.0
2206,2024-01-05 23:33:17+00:00,2024-01-05 23:33:46+00:00,29.0,3 days 11:28:28,300508.0
2207,2024-01-05 23:34:17+00:00,2024-01-05 23:34:46+00:00,29.0,3 days 11:29:28,300568.0
2208,2024-01-05 23:35:17+00:00,2024-01-05 23:35:46+00:00,29.0,3 days 11:30:28,300628.0
2209,2024-01-05 23:36:15+00:00,2024-01-05 23:36:46+00:00,31.0,3 days 11:31:26,300686.0
2210,2024-01-05 23:37:02+00:00,2024-01-05 23:37:46+00:00,44.0,3 days 11:32:13,300733.0
2211,2024-01-05 23:38:02+00:00,2024-01-05 23:38:30+00:00,28.0,3 days 11:33:13,300793.0
2212,2024-01-05 23:39:02+00:00,2024-01-05 23:39:31+00:00,29.0,3 days 11:34:13,300853.0
2213,2024-01-05 23:40:02+00:00,2024-01-05 23:40:31+00:00,29.0,3 days 11:35:13,300913.0
2214,2024-01-05 23:41:03+00:00,2024-01-05 23:41:31+00:00,28.0,3 days 11:36:14,300974.0
2215,2024-01-05 23:42:03+00:00,2024-01-05 23:42:32+00:00,29.0,3 days 11:37:14,301034.0
2216,2024-01-05 23:43:03+00:00,2024-01-05 23:43:32+00:00,29.0,3 days 11:38:14,301094.0
2217,2024-01-05 23:44:04+00:00,2024-01-05 23:44:33+00:00,29.0,3 days 11:39:15,301155.0
2218,2024-01-05 23:45:04+00:00,2024-01-05 23:45:33+00:00,29.0,3 days 11:40:15,301215.0
2219,2024-01-05 23:46:04+00:00,2024-01-05 23:46:17+00:00,13.0,3 days 11:41:15,301275.0
2220,2024-01-05 23:56:42+00:00,2024-01-05 23:56:59+00:00,17.0,3 days 11:51:53,301913.0
2221,2024-01-05 23:57:43+00:00,2024-01-05 23:57:59+00:00,16.0,3 days 11:52:54,301974.0
2222,2024-01-05 23:58:44+00:00,2024-01-05 23:58:59+00:00,15.0,3 days 11:53:55,302035.0
2223,2024-01-05 23:59:46+00:00,2024-01-05 23:59:58+00:00,12.0,3 days 11:54:57,302097.0
2224,2024-01-06 00:00:47+00:00,2024-01-06 00:00:58+00:00,11.0,3 days 11:55:58,302158.0
2225,2024-01-06 00:01:32+00:00,2024-01-06 00:01:56+00:00,24.0,3 days 11:56:43,302203.0
2226,2024-01-06 00:02:33+00:00,2024-01-06 00:02:56+00:00,23.0,3 days 11:57:44,302264.0
2227,2024-01-06 00:03:34+00:00,2024-01-06 00:03:56+00:00,22.0,3 days 11:58:45,302325.0
2228,2024-01-06 00:04:30+00:00,2024-01-06 00:04:57+00:00,27.0,3 days 11:59:41,302381.0
2229,2024-01-06 00:05:31+00:00,2024-01-06 00:05:57+00:00,26.0,3 days 12:00:42,302442.0
2230,2024-01-06 00:06:32+00:00,2024-01-06 00:06:57+00:00,25.0,3 days 12:01:43,302503.0
2231,2024-01-06 00:07:33+00:00,2024-01-06 00:07:40+00:00,7.0,3 days 12:02:44,302564.0
2232,2024-01-06 00:26:16+00:00,2024-01-06 00:26:29+00:00,13.0,3 days 12:21:27,303687.0
2233,2024-01-06 00:27:15+00:00,2024-01-06 00:27:30+00:00,15.0,3 days 12:22:26,303746.0
2234,2024-01-06 00:28:15+00:00,2024-01-06 00:28:31+00:00,16.0,3 days 12:23:26,303806.0
2235,2024-01-06 00:29:15+00:00,2024-01-06 00:29:32+00:00,17.0,3 days 12:24:26,303866.0
2236,2024-01-06 00:30:15+00:00,2024-01-06 00:30:33+00:00,18.0,3 days 12:25:26,303926.0
2237,2024-01-06 00:46:37+00:00,2024-01-06 00:47:06+00:00,29.0,3 days 12:41:48,304908.0
2238,2024-01-06 00:47:38+00:00,2024-01-06 00:48:06+00:00,28.0,3 days 12:42:49,304969.0
2239,2024-01-06 00:48:38+00:00,2024-01-06 00:49:07+00:00,29.0,3 days 12:43:49,305029.0
2240,2024-01-06 00:49:39+00:00,2024-01-06 00:50:07+00:00,28.0,3 days 12:44:50,305090.0
2241,2024-01-06 00:50:39+00:00,2024-01-06 00:51:07+00:00,28.0,3 days 12:45:50,305150.0
2242,2024-01-06 00:51:40+00:00,2024-01-06 00:52:08+00:00,28.0,3 days 12:46:51,305211.0
2243,2024-01-06 00:58:32+00:00,2024-01-06 00:58:50+00:00,18.0,3 days 12:53:43,305623.0
2244,2024-01-06 00:59:22+00:00,2024-01-06 00:59:50+00:00,28.0,3 days 12:54:33,305673.0
2245,2024-01-06 01:00:22+00:00,2024-01-06 01:00:51+00:00,29.0,3 days 12:55:33,305733.0
2246,2024-01-06 01:01:22+00:00,2024-01-06 01:01:51+00:00,29.0,3 days 12:56:33,305793.0
2247,2024-01-06 01:02:23+00:00,2024-01-06 01:02:52+00:00,29.0,3 days 12:57:34,305854.0
2248,2024-01-06 01:03:23+00:00,2024-01-06 01:03:52+00:00,29.0,3 days 12:58:34,305914.0
2249,2024-01-06 01:04:24+00:00,2024-01-06 01:04:53+00:00,29.0,3 days 12:59:35,305975.0
2250,2024-01-06 01:05:24+00:00,2024-01-06 01:05:53+00:00,29.0,3 days 13:00:35,306035.0
2251,2024-01-06 01:16:08+00:00,2024-01-06 01:16:27+00:00,19.0,3 days 13:11:19,306679.0
2252,2024-01-06 01:17:08+00:00,2024-01-06 01:17:28+00:00,20.0,3 days 13:12:19,306739.0
2253,2024-01-06 01:18:08+00:00,2024-01-06 01:18:29+00:00,21.0,3 days 13:13:19,306799.0
2254,2024-01-06 01:19:09+00:00,2024-01-06 01:19:30+00:00,21.0,3 days 13:14:20,306860.0
2255,2024-01-06 01:20:09+00:00,2024-01-06 01:20:22+00:00,13.0,3 days 13:15:20,306920.0
2256,2024-01-06 01:33:39+00:00,2024-01-06 01:34:02+00:00,23.0,3 days 13:28:50,307730.0
2257,2024-01-06 01:34:35+00:00,2024-01-06 01:35:03+00:00,28.0,3 days 13:29:46,307786.0
2258,2024-01-06 01:35:35+00:00,2024-01-06 01:36:03+00:00,28.0,3 days 13:30:46,307846.0
2259,2024-01-06 01:36:36+00:00,2024-01-06 01:37:03+00:00,27.0,3 days 13:31:47,307907.0
2260,2024-01-06 01:37:36+00:00,2024-01-06 01:38:03+00:00,27.0,3 days 13:32:47,307967.0
2261,2024-01-06 01:38:36+00:00,2024-01-06 01:39:03+00:00,27.0,3 days 13:33:47,308027.0
2262,2024-01-06 01:39:37+00:00,2024-01-06 01:40:03+00:00,26.0,3 days 13:34:48,308088.0
2263,2024-01-06 01:40:37+00:00,2024-01-06 01:41:03+00:00,26.0,3 days 13:35:48,308148.0
2264,2024-01-06 01:41:38+00:00,2024-01-06 01:42:04+00:00,26.0,3 days 13:36:49,308209.0
2265,2024-01-06 01:46:21+00:00,2024-01-06 01:46:49+00:00,28.0,3 days 13:41:32,308492.0
2266,2024-01-06 01:47:21+00:00,2024-01-06 01:47:49+00:00,28.0,3 days 13:42:32,308552.0
2267,2024-01-06 01:48:21+00:00,2024-01-06 01:48:50+00:00,29.0,3 days 13:43:32,308612.0
2268,2024-01-06 01:49:21+00:00,2024-01-06 01:49:50+00:00,29.0,3 days 13:44:32,308672.0
2269,2024-01-06 01:50:21+00:00,2024-01-06 01:50:50+00:00,29.0,3 days 13:45:32,308732.0
2270,2024-01-06 01:51:10+00:00,2024-01-06 01:51:50+00:00,40.0,3 days 13:46:21,308781.0
2271,2024-01-06 01:52:10+00:00,2024-01-06 01:52:50+00:00,40.0,3 days 13:47:21,308841.0
2272,2024-01-06 01:53:10+00:00,2024-01-06 01:53:51+00:00,41.0,3 days 13:48:21,308901.0
2273,2024-01-06 01:54:10+00:00,2024-01-06 01:54:51+00:00,41.0,3 days 13:49:21,308961.0
2274,2024-01-06 01:55:10+00:00,2024-01-06 01:55:51+00:00,41.0,3 days 13:50:21,309021.0
2275,2024-01-06 01:56:10+00:00,2024-01-06 01:56:47+00:00,37.0,3 days 13:51:21,309081.0
